ext4,10300.86
ext4,7709.21
ext4,10291.61
ext4,10287.14
ext4,10290.71
ext4,10285.04
ext4,10294.96
ext4,7706.43
ext4,10282.85
ext4,10298.08
ext4,10289.75
ext4,10291.58
ext4,7712.98
ext4,10298.99
ext4,10292.25
ext4,10289.68
ext4,10296.81
ext4,7714.13
ext4,10298.25
ext4,10296.03
ext4,10292.84
ext4,7714.05
ext4,10261.9
ext4,10244.7
ext4,10287.89
ext4,10263.58
ext4,10283.54
ext4,7723.46
ext4,10286.83
ext4,10289.27
ext4,10296.06
ext4,10299.44
ext4,10286.09
ext4,7713.96
ext4,10292.51
ext4,10287.13
ext4,10255.0
ext4,10284.59
ext4,10289.04
ext4,10271.47
ext4,7710.04
ext4,10291.31
ext4,10294.96
ext4,10291.54
ext4,10304.27
ext4,10272.89
ext4,10260.66
ext4,10244.44
ext4,7698.87
ext4,10275.72
ext4,10256.29
ext4,10273.66
ext4,10259.87
ext4,10269.75
ext4,7709.78
ext4,10271.77
ext4,10264.55
ext4,10243.11
ext4,10195.79
ext4,10278.76
ext4,10272.08
ext4,10281.51
ext4,10266.43
ext4,10266.68
ext4,10278.87
ext4,10267.66
ext4,10268.73
ext4,10278.99
ext4,10281.91
ext4,10270.22
ext4,10250.88
ext4,10282.71
ext4,10251.33
ext4,10274.35
ext4,10268.32
ext4,10274.25
ext4,10264.36
ext4,10276.93
ext4,10276.13
ext4,10274.44
ext4,10270.23
ext4,10275.61
ext4,10274.88
ext4,10279.6
ext4,10282.54
ext4,10268.49
ext4,10285.33
ext4,10275.27
ext4,10253.75
ext4,10267.25
ext4,10260.51
ext4,10282.43
ext4,10266.69
ext4,10287.15
ext4,10283.9
ext4,10277.86
ext4,10277.8
ext4,12846.46
ext4,7709.02
ext4,10260.53
ext4,12865.49
ext4,10285.3
ext4,10290.44
ext4,10266.53
ext4,10260.48
ext4,10285.51
ext4,10284.4
ext4,10290.17
ext4,10280.64
ext4,10289.52
ext4,10269.54
ext4,10280.48
ext4,10281.86
ext4,10258.05
ext4,10274.95
ext4,10278.14
ext4,10264.21
ext4,10289.76
ext4,10277.75
ext4,10278.09
ext4,10278.64
ext4,10286.42
ext4,10268.76
ext4,10270.82
ext4,10284.68
ext4,10280.27
ext4,10282.45
ext4,10262.93
ext4,10282.45
ext4,10284.43
ext4,12826.73
ext4,7712.04
ext4,10289.32
ext4,10286.46
ext4,10286.55
ext4,10278.92
ext4,10269.22
ext4,10284.46
ext4,10295.97
ext4,10280.82
ext4,10254.47
ext4,12826.37
ext4,7719.96
ext4,12863.31
ext4,10279.05
ext4,10272.47
ext4,10293.11
ext4,10250.49
ext4,10294.63
ext4,10284.72
ext4,10281.87
ext4,10291.57
ext4,10276.74
ext4,10275.29
ext4,10293.02
ext4,10294.53
ext4,10272.37
ext4,10296.69
ext4,10297.3
ext4,10287.69
ext4,10304.47
ext4,10285.01
ext4,10299.33
ext4,10294.57
ext4,10268.15
ext4,10289.17
ext4,10288.25
ext4,10293.23
ext4,10297.15
ext4,10294.06
ext4,10272.34
ext4,10287.58
ext4,10298.09
ext4,10267.44
ext4,10296.31
ext4,10225.91
ext4,10229.15
ext4,10291.27
ext4,10270.19
