sealfs_write,15353.14
sealfs_write,15343.87
sealfs_write,15332.63
sealfs_write,15379.21
sealfs_write,15366.43
sealfs_write,15368.54
sealfs_write,15331.66
sealfs_write,15330.33
sealfs_write,15426.64
sealfs_write,15327.09
sealfs_write,15349.56
sealfs_write,15327.12
sealfs_write,15379.79
sealfs_write,15355.52
sealfs_write,15418.85
sealfs_write,15325.06
sealfs_write,15312.79
sealfs_write,15362.24
sealfs_write,15242.20
sealfs_write,15421.49
sealfs_write,15323.84
sealfs_write,15338.50
sealfs_write,15260.34
sealfs_write,15349.10
sealfs_write,15257.58
sealfs_write,15489.60
sealfs_write,15299.53
sealfs_write,15350.07
sealfs_write,15285.95
sealfs_write,15340.69
sealfs_write,15371.80
sealfs_write,15365.17
sealfs_write,15342.20
sealfs_write,15416.42
sealfs_write,15308.90
sealfs_write,15410.06
sealfs_write,15279.57
sealfs_write,15368.36
sealfs_write,15286.40
sealfs_write,15451.63
sealfs_write,15262.62
sealfs_write,15396.32
sealfs_write,15266.80
sealfs_write,15379.81
sealfs_write,15348.94
sealfs_write,15395.09
sealfs_write,15396.64
sealfs_write,15370.25
sealfs_write,15298.81
sealfs_write,15454.81
sealfs_write,15395.00
sealfs_write,15512.59
sealfs_write,15455.92
sealfs_write,15508.08
sealfs_write,15428.44
sealfs_write,15488.24
sealfs_write,15424.33
sealfs_write,17167.06
sealfs_write,17159.70
sealfs_write,15526.03
sealfs_write,15415.82
sealfs_write,15479.01
sealfs_write,15460.31
sealfs_write,15352.69
sealfs_write,15271.54
sealfs_write,17318.62
sealfs_write,17381.97
sealfs_write,15335.50
sealfs_write,16983.37
sealfs_write,15360.27
sealfs_write,15297.23
sealfs_write,15372.53
sealfs_write,15312.51
sealfs_write,15367.38
sealfs_write,15295.68
sealfs_write,15436.30
sealfs_write,15309.84
sealfs_write,15439.28
sealfs_write,15362.71
sealfs_write,15384.60
sealfs_write,17214.60
sealfs_write,15626.62
sealfs_write,15618.03
sealfs_write,15666.68
sealfs_write,15312.08
sealfs_write,15368.08
sealfs_write,15299.85
sealfs_write,15422.09
sealfs_write,15360.87
sealfs_write,15692.32
sealfs_write,15639.73
sealfs_write,15409.74
sealfs_write,15587.61
sealfs_write,17408.72
sealfs_write,17079.82
sealfs_write,15331.66
sealfs_write,15397.06
sealfs_write,15374.46
sealfs_write,15280.58
sealfs_write,15352.97
sealfs_write,15306.39
sealfs_write,15673.67
sealfs_write,15410.31
sealfs_write,15397.96
sealfs_write,15259.47
sealfs_write,15494.20
sealfs_write,15325.88
sealfs_write,15428.29
sealfs_write,15292.08
sealfs_write,15388.36
sealfs_write,15318.78
sealfs_write,15406.75
sealfs_write,15382.65
sealfs_write,15352.96
sealfs_write,15326.34
sealfs_write,15363.68
sealfs_write,15309.04
sealfs_write,16777.27
sealfs_write,15315.31
sealfs_write,15390.62
sealfs_write,15273.47
sealfs_write,15434.34
sealfs_write,15385.83
sealfs_write,15369.93
sealfs_write,15319.82
sealfs_write,17056.00
sealfs_write,15251.73
sealfs_write,15391.71
sealfs_write,15302.80
sealfs_write,15368.62
sealfs_write,15417.37
sealfs_write,15488.37
sealfs_write,15271.72
sealfs_write,16728.46
sealfs_write,15327.34
sealfs_write,15391.30
sealfs_write,15294.21
sealfs_write,15381.51
sealfs_write,15342.61
sealfs_write,17360.47
sealfs_write,15279.69
sealfs_write,15389.25
sealfs_write,17017.52
sealfs_write,15396.77
sealfs_write,15336.43
sealfs_write,15445.06
sealfs_write,15310.86
sealfs_write,15352.30
sealfs_write,15237.35
sealfs_write,15375.39
sealfs_write,15302.75
sealfs_write,15431.23
sealfs_write,15266.24
sealfs_write,15354.19
sealfs_write,15239.29
sealfs_write,15355.26
sealfs_write,15372.91
sealfs_write,15481.74
sealfs_write,15450.63
sealfs_write,15378.97
sealfs_write,15274.81
sealfs_write,15499.82
sealfs_write,15297.07
sealfs_write,15319.45
sealfs_write,15279.47
sealfs_write,17267.55
sealfs_write,16861.48
sealfs_write,15463.18
sealfs_write,15321.73
sealfs_write,15351.64
sealfs_write,15280.88
sealfs_write,15384.97
sealfs_write,15372.27
sealfs_write,15385.45
sealfs_write,16977.86
sealfs_write,17354.57
sealfs_write,15299.21
sealfs_write,15345.30
sealfs_write,15302.36
sealfs_write,15351.28
